日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-04-23,300378,16.08,16.22,16.38,15.98,49962,81429567.0,2.5,1.5,0.24,1.87
2024-04-24,300378,16.21,16.66,16.68,16.21,58908,97857343.0,2.9,2.71,0.44,2.2
2024-04-25,300378,16.54,16.58,16.84,16.46,47055,78946518.0,2.28,-0.48,-0.08,1.76
2024-04-26,300378,16.58,17.01,17.17,16.49,67033,114217750.0,4.1,2.59,0.43,2.51
2024-04-29,300378,17.38,17.53,17.6,17.2,85230,149727793.0,2.35,3.06,0.52,3.18
2024-04-30,300378,17.56,17.5,17.69,17.22,63555,111690351.0,2.68,-0.17,-0.03,2.37
2024-05-06,300378,17.81,17.79,18.15,17.76,60873,109519046.0,2.23,1.66,0.29,2.27
2024-05-07,300378,17.81,17.78,18.07,17.59,48212,86440974.0,2.7,-0.06,-0.01,1.8
2024-05-08,300378,17.7,17.25,17.71,17.21,52772,92307069.0,2.81,-2.98,-0.53,1.97
2024-05-09,300378,17.26,17.42,17.54,17.26,41357,72464542.0,1.62,0.99,0.17,1.54
