日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-02-28,600276,47.71,45.96,48.1,45.81,491615,2294571489.0,4.78,-4.07,-1.95,0.77
2025-03-03,600276,45.95,45.92,46.81,45.77,318946,1476382971.0,2.26,-0.09,-0.04,0.5
2025-03-04,600276,45.81,45.86,46.09,45.38,243337,1113598159.0,1.55,-0.13,-0.06,0.38
2025-03-05,600276,45.86,45.98,46.12,45.46,252670,1157331477.0,1.44,0.26,0.12,0.4
2025-03-06,600276,46.3,46.52,46.86,46.05,331389,1539946176.0,1.76,1.17,0.54,0.52
2025-03-07,600276,46.4,45.68,46.4,45.52,336614,1544840662.0,1.89,-1.81,-0.84,0.53
2025-03-10,600276,45.82,45.49,46.16,45.0,343606,1561460747.0,2.54,-0.42,-0.19,0.54
2025-03-11,600276,45.05,45.34,45.49,44.95,291535,1317152158.0,1.19,-0.33,-0.15,0.46
2025-03-12,600276,45.38,45.0,45.79,44.95,339551,1533371103.0,1.85,-0.75,-0.34,0.53
2025-03-13,600276,45.05,45.03,45.28,44.77,243349,1095003467.0,1.13,0.07,0.03,0.38
2025-03-14,600276,45.12,46.54,46.87,44.88,573207,2648874641.0,4.42,3.35,1.51,0.9
