日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-02-20,688185,63.44,63.6,64.88,63.2,15005,96105293.0,2.65,0.39,0.25,1.31
2025-02-21,688185,63.7,64.21,65.38,63.04,16144,103515843.0,3.68,0.96,0.61,1.41
2025-02-24,688185,64.29,62.66,64.29,62.2,15985,100690117.0,3.25,-2.41,-1.55,1.39
2025-02-25,688185,62.66,65.35,66.99,62.1,34723,226125496.0,7.8,4.29,2.69,3.03
2025-02-26,688185,65.5,67.48,68.22,65.0,30276,201623362.0,4.93,3.26,2.13,2.64
2025-02-27,688185,67.15,67.78,68.2,66.41,24702,166586229.0,2.65,0.44,0.3,2.15
2025-02-28,688185,67.75,63.88,68.07,63.61,20973,137401267.0,6.58,-5.75,-3.9,1.83
2025-03-03,688185,64.42,63.62,65.6,63.4,14461,93074303.0,3.44,-0.41,-0.26,1.26
2025-03-04,688185,63.62,63.6,64.18,62.85,10935,69495258.0,2.09,-0.03,-0.02,0.95
2025-03-05,688185,63.55,62.65,63.76,62.05,12685,79546700.0,2.69,-1.49,-0.95,1.11
2025-03-06,688185,63.0,64.5,65.18,63.0,13664,88027301.0,3.48,2.95,1.85,1.19
2025-03-07,688185,64.37,63.09,64.7,62.66,12643,80517551.0,3.16,-2.19,-1.41,1.1
2025-03-10,688185,63.99,62.5,64.7,62.2,11420,71950551.0,3.96,-0.94,-0.59,0.99
2025-03-11,688185,61.85,61.82,62.01,60.97,12630,77701227.0,1.66,-1.09,-0.68,1.1
2025-03-12,688185,62.0,61.2,62.49,61.1,12590,77654967.0,2.25,-1.0,-0.62,1.1
2025-03-13,688185,61.0,60.4,61.6,59.67,11149,67270600.0,3.15,-1.31,-0.8,0.97
2025-03-14,688185,60.31,62.0,62.02,60.11,15277,93732243.0,3.16,2.65,1.6,1.33
